,simulation,model,n_sample,n_dim,rep,s@98
3720,trunk_overlap,KNN,4096.0,32.0,20.0,0.0156192975132685
3721,trunk_overlap,KNN,4096.0,32.0,21.0,0.0161130657761345
3722,trunk_overlap,KNN,4096.0,32.0,22.0,0.019527699922476
3723,trunk_overlap,KNN,4096.0,32.0,23.0,0.0141594609100125
3724,trunk_overlap,KNN,4096.0,32.0,24.0,0.0214824974655614
3725,trunk_overlap,KNN,4096.0,32.0,25.0,0.017099409624903
3726,trunk_overlap,KNN,4096.0,32.0,26.0,0.0185508974894149
3727,trunk_overlap,KNN,4096.0,32.0,27.0,0.0185640169360128
3728,trunk_overlap,KNN,4096.0,32.0,28.0,0.0141630389409028
3729,trunk_overlap,KNN,4096.0,32.0,29.0,0.0214836901425249
3730,trunk_overlap,KNN,4096.0,32.0,30.0,0.0170970242709762
3731,trunk_overlap,KNN,4096.0,32.0,31.0,0.0175729023793905
3732,trunk_overlap,KNN,4096.0,32.0,32.0,0.0209970779414395
3733,trunk_overlap,KNN,4096.0,32.0,33.0,0.017088675532232
3734,trunk_overlap,KNN,4096.0,32.0,34.0,0.0195408193690738
3735,trunk_overlap,KNN,4096.0,32.0,35.0,0.0117180511658417
3736,trunk_overlap,KNN,4096.0,32.0,36.0,0.0131826584769515
3737,trunk_overlap,KNN,4096.0,32.0,37.0,0.0131743097382074
3738,trunk_overlap,KNN,4096.0,32.0,38.0,0.0180654779652931
3739,trunk_overlap,KNN,4096.0,32.0,39.0,0.0175740950563539
3740,trunk_overlap,KNN,4096.0,32.0,40.0,0.0283177291430616
3741,trunk_overlap,KNN,4096.0,32.0,41.0,0.0117180511658417
3742,trunk_overlap,KNN,4096.0,32.0,42.0,0.0175812511181346
3743,trunk_overlap,KNN,4096.0,32.0,43.0,0.0175824437950981
3744,trunk_overlap,KNN,4096.0,32.0,44.0,0.0175800584411712
3745,trunk_overlap,KNN,4096.0,32.0,45.0,0.0117156658119148
3746,trunk_overlap,KNN,4096.0,32.0,46.0,0.0219774584053909
3747,trunk_overlap,KNN,4096.0,32.0,47.0,0.0185449341045977
3748,trunk_overlap,KNN,4096.0,32.0,48.0,0.0136740413858906
3749,trunk_overlap,KNN,4096.0,32.0,49.0,0.0122082413978174
3750,trunk_overlap,KNN,4096.0,32.0,50.0,0.0165984853002564
3751,trunk_overlap,KNN,4096.0,32.0,51.0,0.0107460194406345
3752,trunk_overlap,KNN,4096.0,32.0,52.0,0.0141666169717931
3753,trunk_overlap,KNN,4096.0,32.0,53.0,0.0112338243186832
3754,trunk_overlap,KNN,4096.0,32.0,54.0,0.0195312779533663
3755,trunk_overlap,KNN,4096.0,32.0,55.0,0.0141594609100125
3756,trunk_overlap,KNN,4096.0,32.0,56.0,0.0156276462520126
3757,trunk_overlap,KNN,4096.0,32.0,57.0,0.0131850438308784
3758,trunk_overlap,KNN,4096.0,32.0,58.0,0.0170922535631224
3759,trunk_overlap,KNN,4096.0,32.0,59.0,0.0175800584411712
3760,trunk_overlap,KNN,4096.0,32.0,60.0,0.0146496511419881
3761,trunk_overlap,KNN,4096.0,32.0,61.0,0.0210042340032202
3762,trunk_overlap,KNN,4096.0,32.0,62.0,0.0190506291370982
3763,trunk_overlap,KNN,4096.0,32.0,63.0,0.0214824974655614
3764,trunk_overlap,KNN,4096.0,32.0,64.0,0.0209994632953664
3765,trunk_overlap,KNN,4096.0,32.0,65.0,0.0146472657880613
3766,trunk_overlap,KNN,4096.0,32.0,66.0,0.0053730097203172
3767,trunk_overlap,KNN,4096.0,32.0,67.0,0.0185568608742322
3768,trunk_overlap,KNN,4096.0,32.0,68.0,0.0136668853241099
3769,trunk_overlap,KNN,4096.0,32.0,69.0,0.0190398950444272
3770,trunk_overlap,KNN,4096.0,32.0,70.0,0.0229459120997077
3771,trunk_overlap,KNN,4096.0,32.0,71.0,0.0156216828671954
3772,trunk_overlap,KNN,4096.0,32.0,72.0,0.0195324706303297
3773,trunk_overlap,KNN,4096.0,32.0,73.0,0.0161190291609517
3774,trunk_overlap,KNN,4096.0,32.0,74.0,0.0122082413978174
3775,trunk_overlap,KNN,4096.0,32.0,75.0,0.0214836901425248
3776,trunk_overlap,KNN,4096.0,32.0,76.0,0.0117120877810245
3777,trunk_overlap,KNN,4096.0,32.0,77.0,0.0185461267815612
3778,trunk_overlap,KNN,4096.0,32.0,78.0,0.0165960999463295
3779,trunk_overlap,KNN,4096.0,32.0,79.0,0.0195324706303297
3780,trunk_overlap,KNN,4096.0,32.0,80.0,0.0180642852883296
3781,trunk_overlap,KNN,4096.0,32.0,81.0,0.0131838511539149
3782,trunk_overlap,KNN,4096.0,32.0,82.0,0.0180702486731468
3783,trunk_overlap,KNN,4096.0,32.0,83.0,0.0161059097143538
3784,trunk_overlap,KNN,4096.0,32.0,84.0,0.0146448804341344
3785,trunk_overlap,KNN,4096.0,32.0,85.0,0.012204663366927
3786,trunk_overlap,KNN,4096.0,32.0,86.0,0.0141618462639394
3787,trunk_overlap,KNN,4096.0,32.0,87.0,0.0141642316178663
3788,trunk_overlap,KNN,4096.0,32.0,88.0,0.0253908998747689
3789,trunk_overlap,KNN,4096.0,32.0,89.0,0.0195384340151469
3790,trunk_overlap,KNN,4096.0,32.0,90.0,0.0151469974357445
3791,trunk_overlap,KNN,4096.0,32.0,91.0,0.0175740950563539
3792,trunk_overlap,KNN,4096.0,32.0,92.0,0.0161166438070248
3793,trunk_overlap,KNN,4096.0,32.0,93.0,0.0263629315999761
3794,trunk_overlap,KNN,4096.0,32.0,94.0,0.0195312779533663
3795,trunk_overlap,KNN,4096.0,32.0,95.0,0.0122034706899636
3796,trunk_overlap,KNN,4096.0,32.0,96.0,0.0151362633430735
3797,trunk_overlap,KNN,4096.0,32.0,97.0,0.0190410877213906
3798,trunk_overlap,KNN,4096.0,32.0,98.0,0.0122094340747808
3799,trunk_overlap,KNN,4096.0,32.0,99.0,0.0126936609219392
3800,trunk_overlap,KNN,4096.0,64.0,0.0,0.0131886218617687
3801,trunk_overlap,KNN,4096.0,64.0,1.0,0.0200226608623054
3802,trunk_overlap,KNN,4096.0,64.0,2.0,0.0146496511419881
3803,trunk_overlap,KNN,4096.0,64.0,3.0,0.0126936609219392
3804,trunk_overlap,KNN,4096.0,64.0,4.0,0.0180714413501103
3805,trunk_overlap,KNN,4096.0,64.0,5.0,0.0136680780010734
3806,trunk_overlap,KNN,4096.0,64.0,6.0,0.0253873218438785
3807,trunk_overlap,KNN,4096.0,64.0,7.0,0.0146484584650247
3808,trunk_overlap,KNN,4096.0,64.0,8.0,0.0165996779772198
3809,trunk_overlap,KNN,4096.0,64.0,9.0,0.0141642316178663
3810,trunk_overlap,KNN,4096.0,64.0,10.0,0.0209946925875126
3811,trunk_overlap,KNN,4096.0,64.0,11.0,0.010744826763671
3812,trunk_overlap,KNN,4096.0,64.0,12.0,0.00976802433061
3813,trunk_overlap,KNN,4096.0,64.0,13.0,0.0151374560200369
3814,trunk_overlap,KNN,4096.0,64.0,14.0,0.0180690559961834
3815,trunk_overlap,KNN,4096.0,64.0,15.0,0.016111873099171
3816,trunk_overlap,KNN,4096.0,64.0,16.0,0.0092826048064881
3817,trunk_overlap,KNN,4096.0,64.0,17.0,0.0258882461685252
3818,trunk_overlap,KNN,4096.0,64.0,18.0,0.0126924682449758
3819,trunk_overlap,KNN,4096.0,64.0,19.0,0.0205021170016101
3820,trunk_overlap,KNN,4096.0,64.0,20.0,0.014641302403244
3821,trunk_overlap,KNN,4096.0,64.0,21.0,0.0156300316059395
3822,trunk_overlap,KNN,4096.0,64.0,22.0,0.0166020633311467
3823,trunk_overlap,KNN,4096.0,64.0,23.0,0.0180678633192199
3824,trunk_overlap,KNN,4096.0,64.0,24.0,0.0161190291609517
3825,trunk_overlap,KNN,4096.0,64.0,25.0,0.0112290536108295
3826,trunk_overlap,KNN,4096.0,64.0,26.0,0.0205009243246466
3827,trunk_overlap,KNN,4096.0,64.0,27.0,0.0083046096964637
3828,trunk_overlap,KNN,4096.0,64.0,28.0,0.0141594609100125
3829,trunk_overlap,KNN,4096.0,64.0,29.0,0.0234301389468662
3830,trunk_overlap,KNN,4096.0,64.0,30.0,0.0156276462520126
3831,trunk_overlap,KNN,4096.0,64.0,31.0,0.0151386486970004
3832,trunk_overlap,KNN,4096.0,64.0,32.0,0.0151374560200369
3833,trunk_overlap,KNN,4096.0,64.0,33.0,0.013675234062854
3834,trunk_overlap,KNN,4096.0,64.0,34.0,0.0175740950563539
3835,trunk_overlap,KNN,4096.0,64.0,35.0,0.0175788657642077
3836,trunk_overlap,KNN,4096.0,64.0,36.0,0.0210006559723298
3837,trunk_overlap,KNN,4096.0,64.0,37.0,0.012204663366927
3838,trunk_overlap,KNN,4096.0,64.0,38.0,0.0175812511181346
3839,trunk_overlap,KNN,4096.0,64.0,39.0,0.0112302462877929
3840,trunk_overlap,KNN,4096.0,64.0,40.0,0.0190398950444272
3841,trunk_overlap,KNN,4096.0,64.0,41.0,0.0151410340509273
3842,trunk_overlap,KNN,4096.0,64.0,42.0,0.0166116047468543
3843,trunk_overlap,KNN,4096.0,64.0,43.0,0.0175788657642077
3844,trunk_overlap,KNN,4096.0,64.0,44.0,0.0195300852764028
3845,trunk_overlap,KNN,4096.0,64.0,45.0,0.0097668316536466
3846,trunk_overlap,KNN,4096.0,64.0,46.0,0.0170898682091955
3847,trunk_overlap,KNN,4096.0,64.0,47.0,0.0190339316596099
3848,trunk_overlap,KNN,4096.0,64.0,48.0,0.0170850975013417
3849,trunk_overlap,KNN,4096.0,64.0,49.0,0.0185544755203053
3850,trunk_overlap,KNN,4096.0,64.0,50.0,0.0112290536108295
3851,trunk_overlap,KNN,4096.0,64.0,51.0,0.0092778340986343
3852,trunk_overlap,KNN,4096.0,64.0,52.0,0.0161082950682807
3853,trunk_overlap,KNN,4096.0,64.0,53.0,0.0151338779891466
3854,trunk_overlap,KNN,4096.0,64.0,54.0,0.0190434730753175
3855,trunk_overlap,KNN,4096.0,64.0,55.0,0.0117192438428051
3856,trunk_overlap,KNN,4096.0,64.0,56.0,0.0185485121354881
3857,trunk_overlap,KNN,4096.0,64.0,57.0,0.0292885681913053
3858,trunk_overlap,KNN,4096.0,64.0,58.0,0.0180571292265489
3859,trunk_overlap,KNN,4096.0,64.0,59.0,0.0097692170075734
3860,trunk_overlap,KNN,4096.0,64.0,60.0,0.0205200071560617
3861,trunk_overlap,KNN,4096.0,64.0,61.0,0.0205140437712445
3862,trunk_overlap,KNN,4096.0,64.0,62.0,0.0210042340032202
3863,trunk_overlap,KNN,4096.0,64.0,63.0,0.0195288925994394
3864,trunk_overlap,KNN,4096.0,64.0,64.0,0.0170910608861589
3865,trunk_overlap,KNN,4096.0,64.0,65.0,0.0224557218677321
3866,trunk_overlap,KNN,4096.0,64.0,66.0,0.0214753414037807
3867,trunk_overlap,KNN,4096.0,64.0,67.0,0.0200178901544516
3868,trunk_overlap,KNN,4096.0,64.0,68.0,0.0161166438070248
3869,trunk_overlap,KNN,4096.0,64.0,69.0,0.0200178901544516
3870,trunk_overlap,KNN,4096.0,64.0,70.0,0.0185640169360128
3871,trunk_overlap,KNN,4096.0,64.0,71.0,0.0165996779772198
3872,trunk_overlap,KNN,4096.0,64.0,72.0,0.0058631999522929
3873,trunk_overlap,KNN,4096.0,64.0,73.0,0.0244069413799272
3874,trunk_overlap,KNN,4096.0,64.0,74.0,0.0122118194287077
3875,trunk_overlap,KNN,4096.0,64.0,75.0,0.0190494364601347
3876,trunk_overlap,KNN,4096.0,64.0,76.0,0.0175788657642077
3877,trunk_overlap,KNN,4096.0,64.0,77.0,0.0092826048064881
3878,trunk_overlap,KNN,4096.0,64.0,78.0,0.02246884131433
3879,trunk_overlap,KNN,4096.0,64.0,79.0,0.0126924682449758
3880,trunk_overlap,KNN,4096.0,64.0,80.0,0.0122058560438905
3881,trunk_overlap,KNN,4096.0,64.0,81.0,0.0146568072037688
3882,trunk_overlap,KNN,4096.0,64.0,82.0,0.0205140437712445
3883,trunk_overlap,KNN,4096.0,64.0,83.0,0.0156300316059395
3884,trunk_overlap,KNN,4096.0,64.0,84.0,0.0214884608503786
3885,trunk_overlap,KNN,4096.0,64.0,85.0,0.0175729023793905
3886,trunk_overlap,KNN,4096.0,64.0,86.0,0.0209911145566223
3887,trunk_overlap,KNN,4096.0,64.0,87.0,0.017088675532232
3888,trunk_overlap,KNN,4096.0,64.0,88.0,0.017571709702427
3889,trunk_overlap,KNN,4096.0,64.0,89.0,0.0190363170135368
3890,trunk_overlap,KNN,4096.0,64.0,90.0,0.0136728487089271
3891,trunk_overlap,KNN,4096.0,64.0,91.0,0.0170910608861589
3892,trunk_overlap,KNN,4096.0,64.0,92.0,0.0210042340032202
3893,trunk_overlap,KNN,4096.0,64.0,93.0,0.0136680780010734
3894,trunk_overlap,KNN,4096.0,64.0,94.0,0.0122034706899636
3895,trunk_overlap,KNN,4096.0,64.0,95.0,0.0190410877213906
3896,trunk_overlap,KNN,4096.0,64.0,96.0,0.0190565925219154
3897,trunk_overlap,KNN,4096.0,64.0,97.0,0.0195300852764028
3898,trunk_overlap,KNN,4096.0,64.0,98.0,0.0156336096368298
3899,trunk_overlap,KNN,4096.0,64.0,99.0,0.0180690559961834
3900,trunk_overlap,KNN,4096.0,128.0,0.0,0.0146460731110978
3901,trunk_overlap,KNN,4096.0,128.0,1.0,0.0156192975132685
3902,trunk_overlap,KNN,4096.0,128.0,2.0,0.0141546902021587
3903,trunk_overlap,KNN,4096.0,128.0,3.0,0.0117144731349513
3904,trunk_overlap,KNN,4096.0,128.0,4.0,0.0170922535631224
3905,trunk_overlap,KNN,4096.0,128.0,5.0,0.0112302462877929
3906,trunk_overlap,KNN,4096.0,128.0,6.0,0.012204663366927
3907,trunk_overlap,KNN,4096.0,128.0,7.0,0.0146460731110978
3908,trunk_overlap,KNN,4096.0,128.0,8.0,0.0175860218259884
3909,trunk_overlap,KNN,4096.0,128.0,9.0,0.0126948535989027
3910,trunk_overlap,KNN,4096.0,128.0,10.0,0.0053742023972806
3911,trunk_overlap,KNN,4096.0,128.0,11.0,0.0190422803983541
3912,trunk_overlap,KNN,4096.0,128.0,12.0,0.0083010316655733
3913,trunk_overlap,KNN,4096.0,128.0,13.0,0.02246884131433
3914,trunk_overlap,KNN,4096.0,128.0,14.0,0.0161047170373904
3915,trunk_overlap,KNN,4096.0,128.0,15.0,0.0156228755441588
3916,trunk_overlap,KNN,4096.0,128.0,16.0,0.0185544755203053
3917,trunk_overlap,KNN,4096.0,128.0,17.0,0.0156216828671954
3918,trunk_overlap,KNN,4096.0,128.0,18.0,0.0229578388693422
3919,trunk_overlap,KNN,4096.0,128.0,19.0,0.0156276462520126
3920,trunk_overlap,KNN,4096.0,128.0,20.0,0.0092778340986343
3921,trunk_overlap,KNN,4096.0,128.0,21.0,0.016111873099171
3922,trunk_overlap,KNN,4096.0,128.0,22.0,0.011721629196732
3923,trunk_overlap,KNN,4096.0,128.0,23.0,0.0117192438428051
3924,trunk_overlap,KNN,4096.0,128.0,24.0,0.0097668316536466
3925,trunk_overlap,KNN,4096.0,128.0,25.0,0.01513507066611
3926,trunk_overlap,KNN,4096.0,128.0,26.0,0.01513507066611
3927,trunk_overlap,KNN,4096.0,128.0,27.0,0.0122070487208539
3928,trunk_overlap,KNN,4096.0,128.0,28.0,0.0244164827956348
3929,trunk_overlap,KNN,4096.0,128.0,29.0,0.0117180511658417
3930,trunk_overlap,KNN,4096.0,128.0,30.0,0.0170982169479396
3931,trunk_overlap,KNN,4096.0,128.0,31.0,0.017088675532232
3932,trunk_overlap,KNN,4096.0,128.0,32.0,0.0151386486970004
3933,trunk_overlap,KNN,4096.0,128.0,33.0,0.0063462341224879
3934,trunk_overlap,KNN,4096.0,128.0,34.0,0.0097668316536466
3935,trunk_overlap,KNN,4096.0,128.0,35.0,0.0161166438070248
3936,trunk_overlap,KNN,4096.0,128.0,36.0,0.0136716560319637
3937,trunk_overlap,KNN,4096.0,128.0,37.0,0.0190482437831713
3938,trunk_overlap,KNN,4096.0,128.0,38.0,0.0122058560438905
3939,trunk_overlap,KNN,4096.0,128.0,39.0,0.0131826584769515
3940,trunk_overlap,KNN,4096.0,128.0,40.0,0.011721629196732
3941,trunk_overlap,KNN,4096.0,128.0,41.0,0.0180630926113662
3942,trunk_overlap,KNN,4096.0,128.0,42.0,0.0180666706422565
3943,trunk_overlap,KNN,4096.0,128.0,43.0,0.0141511121712684
3944,trunk_overlap,KNN,4096.0,128.0,44.0,0.021964338958793
3945,trunk_overlap,KNN,4096.0,128.0,45.0,0.0102594072395491
3946,trunk_overlap,KNN,4096.0,128.0,46.0,0.0131862365078418
3947,trunk_overlap,KNN,4096.0,128.0,47.0,0.0170874828552686
3948,trunk_overlap,KNN,4096.0,128.0,48.0,0.0224592998986224
3949,trunk_overlap,KNN,4096.0,128.0,49.0,0.0117204365197686
3950,trunk_overlap,KNN,4096.0,128.0,50.0,0.0141570755560856
3951,trunk_overlap,KNN,4096.0,128.0,51.0,0.015628838928976
3952,trunk_overlap,KNN,4096.0,128.0,52.0,0.0156276462520126
3953,trunk_overlap,KNN,4096.0,128.0,53.0,0.0161142584530979
3954,trunk_overlap,KNN,4096.0,128.0,54.0,0.0136716560319637
3955,trunk_overlap,KNN,4096.0,128.0,55.0,0.0117252072276223
3956,trunk_overlap,KNN,4096.0,128.0,56.0,0.0131850438308784
3957,trunk_overlap,KNN,4096.0,128.0,57.0,0.014652036495915
3958,trunk_overlap,KNN,4096.0,128.0,58.0,0.0122082413978174
3959,trunk_overlap,KNN,4096.0,128.0,59.0,0.0180595145804758
3960,trunk_overlap,KNN,4096.0,128.0,60.0,0.0214717633728904
3961,trunk_overlap,KNN,4096.0,128.0,61.0,0.0126900828910489
3962,trunk_overlap,KNN,4096.0,128.0,62.0,0.015628838928976
3963,trunk_overlap,KNN,4096.0,128.0,63.0,0.0141570755560856
3964,trunk_overlap,KNN,4096.0,128.0,64.0,0.0185497048124515
3965,trunk_overlap,KNN,4096.0,128.0,65.0,0.0258810901067445
3966,trunk_overlap,KNN,4096.0,128.0,66.0,0.014158268233049
3967,trunk_overlap,KNN,4096.0,128.0,67.0,0.0268602778937324
3968,trunk_overlap,KNN,4096.0,128.0,68.0,0.0092790267755978
3969,trunk_overlap,KNN,4096.0,128.0,69.0,0.0136764267398175
3970,trunk_overlap,KNN,4096.0,128.0,70.0,0.0117228218736955
3971,trunk_overlap,KNN,4096.0,128.0,71.0,0.0131862365078418
3972,trunk_overlap,KNN,4096.0,128.0,72.0,0.0136704633550002
3973,trunk_overlap,KNN,4096.0,128.0,73.0,0.017582443795098
3974,trunk_overlap,KNN,4096.0,128.0,74.0,0.0161202218379152
3975,trunk_overlap,KNN,4096.0,128.0,75.0,0.0209934999105492
3976,trunk_overlap,KNN,4096.0,128.0,76.0,0.0112338243186832
3977,trunk_overlap,KNN,4096.0,128.0,77.0,0.0175800584411712
3978,trunk_overlap,KNN,4096.0,128.0,78.0,0.0112290536108295
3979,trunk_overlap,KNN,4096.0,128.0,79.0,0.014641302403244
3980,trunk_overlap,KNN,4096.0,128.0,80.0,0.0117156658119148
3981,trunk_overlap,KNN,4096.0,128.0,81.0,0.0136740413858906
3982,trunk_overlap,KNN,4096.0,128.0,82.0,0.0170898682091955
3983,trunk_overlap,KNN,4096.0,128.0,83.0,0.0161094877452442
3984,trunk_overlap,KNN,4096.0,128.0,84.0,0.0122082413978174
3985,trunk_overlap,KNN,4096.0,128.0,85.0,0.0185532828433418
3986,trunk_overlap,KNN,4096.0,128.0,86.0,0.0190494364601347
3987,trunk_overlap,KNN,4096.0,128.0,87.0,0.0170970242709762
3988,trunk_overlap,KNN,4096.0,128.0,88.0,0.0229542608384519
3989,trunk_overlap,KNN,4096.0,128.0,89.0,0.0131778877690977
3990,trunk_overlap,KNN,4096.0,128.0,90.0,0.0166068340390005
3991,trunk_overlap,KNN,4096.0,128.0,91.0,0.0180702486731468
3992,trunk_overlap,KNN,4096.0,128.0,92.0,0.0146591925576957
3993,trunk_overlap,KNN,4096.0,128.0,93.0,0.0190398950444272
3994,trunk_overlap,KNN,4096.0,128.0,94.0,0.0131850438308784
3995,trunk_overlap,KNN,4096.0,128.0,95.0,0.0170862901783052
3996,trunk_overlap,KNN,4096.0,128.0,96.0,0.0117204365197686
3997,trunk_overlap,KNN,4096.0,128.0,97.0,0.0161142584530979
3998,trunk_overlap,KNN,4096.0,128.0,98.0,0.0156216828671954
3999,trunk_overlap,KNN,4096.0,128.0,99.0,0.0131802731230246
4000,trunk_overlap,KNN,4096.0,256.0,0.0,0.0161178364839883
4001,trunk_overlap,KNN,4096.0,256.0,1.0,0.0229471047766712
4002,trunk_overlap,KNN,4096.0,256.0,2.0,0.0141654242948297
4003,trunk_overlap,KNN,4096.0,256.0,3.0,0.0156228755441588
4004,trunk_overlap,KNN,4096.0,256.0,4.0,0.0117204365197686
4005,trunk_overlap,KNN,4096.0,256.0,5.0,0.0190458584292444
4006,trunk_overlap,KNN,4096.0,256.0,6.0,0.012204663366927
4007,trunk_overlap,KNN,4096.0,256.0,7.0,0.0210054266801836
4008,trunk_overlap,KNN,4096.0,256.0,8.0,0.0175788657642077
4009,trunk_overlap,KNN,4096.0,256.0,9.0,0.0146591925576957
4010,trunk_overlap,KNN,4096.0,256.0,10.0,0.0126936609219392
4011,trunk_overlap,KNN,4096.0,256.0,11.0,0.0126960462758661
4012,trunk_overlap,KNN,4096.0,256.0,12.0,0.0200202755083785
4013,trunk_overlap,KNN,4096.0,256.0,13.0,0.0131862365078418
4014,trunk_overlap,KNN,4096.0,256.0,14.0,0.0117192438428051
4015,trunk_overlap,KNN,4096.0,256.0,15.0,0.0141606535869759
4016,trunk_overlap,KNN,4096.0,256.0,16.0,0.011227860933866
4017,trunk_overlap,KNN,4096.0,256.0,17.0,0.015145804758781
4018,trunk_overlap,KNN,4096.0,256.0,18.0,0.0126948535989027
4019,trunk_overlap,KNN,4096.0,256.0,19.0,0.0097608682688293
4020,trunk_overlap,KNN,4096.0,256.0,20.0,0.0239215218558053
4021,trunk_overlap,KNN,4096.0,256.0,21.0,0.0170922535631224
4022,trunk_overlap,KNN,4096.0,256.0,22.0,0.0141642316178663
4023,trunk_overlap,KNN,4096.0,256.0,23.0,0.0136680780010734
4024,trunk_overlap,KNN,4096.0,256.0,24.0,0.0131910072156956
4025,trunk_overlap,KNN,4096.0,256.0,25.0,0.0156359949907567
4026,trunk_overlap,KNN,4096.0,256.0,26.0,0.0161202218379152
4027,trunk_overlap,KNN,4096.0,256.0,27.0,0.0156264535750491
4028,trunk_overlap,KNN,4096.0,256.0,28.0,0.0210042340032202
4029,trunk_overlap,KNN,4096.0,256.0,29.0,0.0180726340270737
4030,trunk_overlap,KNN,4096.0,256.0,30.0,0.0141570755560856
4031,trunk_overlap,KNN,4096.0,256.0,31.0,0.0102486731468781
4032,trunk_overlap,KNN,4096.0,256.0,32.0,0.0175800584411712
4033,trunk_overlap,KNN,4096.0,256.0,33.0,0.0180654779652931
4034,trunk_overlap,KNN,4096.0,256.0,34.0,0.0131826584769515
4035,trunk_overlap,KNN,4096.0,256.0,35.0,0.0156228755441588
4036,trunk_overlap,KNN,4096.0,256.0,36.0,0.0136668853241099
4037,trunk_overlap,KNN,4096.0,256.0,37.0,0.0229554535154153
4038,trunk_overlap,KNN,4096.0,256.0,38.0,0.0161130657761345
4039,trunk_overlap,KNN,4096.0,256.0,39.0,0.0195360486612201
4040,trunk_overlap,KNN,4096.0,256.0,40.0,0.0151314926352197
4041,trunk_overlap,KNN,4096.0,256.0,41.0,0.0141606535869759
4042,trunk_overlap,KNN,4096.0,256.0,42.0,0.0092826048064881
4043,trunk_overlap,KNN,4096.0,256.0,43.0,0.0112290536108295
4044,trunk_overlap,KNN,4096.0,256.0,44.0,0.0263712803387202
4045,trunk_overlap,KNN,4096.0,256.0,45.0,0.007814419464488
4046,trunk_overlap,KNN,4096.0,256.0,46.0,0.020998270618403
4047,trunk_overlap,KNN,4096.0,256.0,47.0,0.0136740413858906
4048,trunk_overlap,KNN,4096.0,256.0,48.0,0.0156252608980857
4049,trunk_overlap,KNN,4096.0,256.0,49.0,0.0102546365316953
4050,trunk_overlap,KNN,4096.0,256.0,50.0,0.0136692706780368
4051,trunk_overlap,KNN,4096.0,256.0,51.0,0.0229482974536346
4052,trunk_overlap,KNN,4096.0,256.0,52.0,0.0107388633788538
4053,trunk_overlap,KNN,4096.0,256.0,53.0,0.0209899218796588
4054,trunk_overlap,KNN,4096.0,256.0,54.0,0.0185497048124515
4055,trunk_overlap,KNN,4096.0,256.0,55.0,0.0127055876915737
4056,trunk_overlap,KNN,4096.0,256.0,56.0,0.0102534438547319
4057,trunk_overlap,KNN,4096.0,256.0,57.0,0.014652036495915
4058,trunk_overlap,KNN,4096.0,256.0,58.0,0.0175729023793905
4059,trunk_overlap,KNN,4096.0,256.0,59.0,0.0190410877213906
4060,trunk_overlap,KNN,4096.0,256.0,60.0,0.023424175562049
4061,trunk_overlap,KNN,4096.0,256.0,61.0,0.0151255292504025
4062,trunk_overlap,KNN,4096.0,256.0,62.0,0.0131898145387321
4063,trunk_overlap,KNN,4096.0,256.0,63.0,0.0146448804341344
4064,trunk_overlap,KNN,4096.0,256.0,64.0,0.0122022780130001
4065,trunk_overlap,KNN,4096.0,256.0,65.0,0.0146544218498419
4066,trunk_overlap,KNN,4096.0,256.0,66.0,0.0122022780130001
4067,trunk_overlap,KNN,4096.0,256.0,67.0,0.01416900232572
4068,trunk_overlap,KNN,4096.0,256.0,68.0,0.0122034706899636
4069,trunk_overlap,KNN,4096.0,256.0,69.0,0.0082998389886099
4070,trunk_overlap,KNN,4096.0,256.0,70.0,0.0161071023913173
4071,trunk_overlap,KNN,4096.0,256.0,71.0,0.0151326853121831
4072,trunk_overlap,KNN,4096.0,256.0,72.0,0.0127008169837199
4073,trunk_overlap,KNN,4096.0,256.0,73.0,0.0170874828552686
4074,trunk_overlap,KNN,4096.0,256.0,74.0,0.0126924682449758
4075,trunk_overlap,KNN,4096.0,256.0,75.0,0.0107436340867076
4076,trunk_overlap,KNN,4096.0,256.0,76.0,0.0146460731110978
4077,trunk_overlap,KNN,4096.0,256.0,77.0,0.0112254755799391
4078,trunk_overlap,KNN,4096.0,256.0,78.0,0.0083034170195002
4079,trunk_overlap,KNN,4096.0,256.0,79.0,0.0190410877213906
4080,trunk_overlap,KNN,4096.0,256.0,80.0,0.0229459120997077
4081,trunk_overlap,KNN,4096.0,256.0,81.0,0.0136716560319637
4082,trunk_overlap,KNN,4096.0,256.0,82.0,0.0151434194048541
4083,trunk_overlap,KNN,4096.0,256.0,83.0,0.0166080267159639
4084,trunk_overlap,KNN,4096.0,256.0,84.0,0.0092778340986343
4085,trunk_overlap,KNN,4096.0,256.0,85.0,0.0136740413858906
4086,trunk_overlap,KNN,4096.0,256.0,86.0,0.015628838928976
4087,trunk_overlap,KNN,4096.0,256.0,87.0,0.0180714413501103
4088,trunk_overlap,KNN,4096.0,256.0,88.0,0.0166044486850736
4089,trunk_overlap,KNN,4096.0,256.0,89.0,0.0107412487327807
4090,trunk_overlap,KNN,4096.0,256.0,90.0,0.0185544755203053
4091,trunk_overlap,KNN,4096.0,256.0,91.0,0.020504502355537
4092,trunk_overlap,KNN,4096.0,256.0,92.0,0.0200166974774882
4093,trunk_overlap,KNN,4096.0,256.0,93.0,0.0170946389170493
4094,trunk_overlap,KNN,4096.0,256.0,94.0,0.0087876438666587
4095,trunk_overlap,KNN,4096.0,256.0,95.0,0.0170862901783052
4096,trunk_overlap,KNN,4096.0,256.0,96.0,0.016111873099171
4097,trunk_overlap,KNN,4096.0,256.0,97.0,0.0151362633430735
